split,resolution,manifest_index,image_path,image_sha256,file_stem,traffic_type,label,variant,hardware_source,original_width,original_height,resized_width,resized_height,canvas_width,canvas_height,pad_left,pad_right,pad_top,pad_bottom,horizontal_padding,aspect_width_error_pixels,padding_max_abs_normalized,tensor_sha256
project_train,r256,892,train/attack/digital_1/iphone15pro/russian-123_03.jpg,7225bc7f5bfadfcfe31613129e9812b25be406576df21e28f13ed7834901c16c,russian-123_03,attack,1,digital_1,iphone15pro,2819,1789,403,256,432,256,14,15,0,0,29,0.389603130240,0,783d934102ff97e882c214027ebf06afaaa31a27ba3bd89b9f2ab97988655ae6
project_train,r256,893,train/attack/digital_1/scan/russian-123_03.jpg,a12fed125137fa299ae41e9b3f91d6a350a30e22f2e4e9a010aab5b0878393dc,russian-123_03,attack,1,digital_1,scan,1998,1250,409,256,432,256,11,12,0,0,23,0.190400000000,0,21dba13c1506fec43ac2de1619f5d6043e789cfc1d441723ac3e9a6c9be3c8a6
project_train,r256,894,train/attack/digital_2/huawei/russian-123_03.jpg,10af78d18ee878ebbe03e278e4d6b11e7da590ec850470ff87c49083b29a40b0,russian-123_03,attack,1,digital_2,huawei,3213,1974,416,256,432,256,8,8,0,0,16,0.680851063830,0,173e9a81f45c2e1e5c8ad89ea71db9f695a93151cd1b1cc1d272306295c9ddda
project_train,r256,895,train/attack/digital_2/iphone15pro/russian-123_03.jpg,563a2ef38f93a0473e74e3db232c8271133ac3ed1154742bae12c4a766c9e1fb,russian-123_03,attack,1,digital_2,iphone15pro,2819,1789,403,256,432,256,14,15,0,0,29,0.389603130240,0,f7b9e8cb5435b879be0ebdf36be7674fbf8f286da5fa80aa3382eda76d33412a
project_train,r256,896,train/attack/digital_2/scan/russian-123_03.jpg,a1ea17790f6a3bc7f97153f7b5fd217e6820e8ec82737c209e59cb8e0b0708b9,russian-123_03,attack,1,digital_2,scan,1998,1250,409,256,432,256,11,12,0,0,23,0.190400000000,0,c8a06eb4e225af882d539bf9d12172a96d2d654d7ce90bc03416a01c3f056562
project_train,r256,897,train/bonafide/huawei/russian-123_03.jpg,778f93aa5f8d67d06debdf0f5ea0c20b07152ae936c860d7ced4031fd40e92a6,russian-123_03,bonafide,0,,huawei,3213,1974,416,256,432,256,8,8,0,0,16,0.680851063830,0,6212665ae6f8ffff311fae37a8ec2a759b6771350607aedc28c71ece49fa7a28
project_train,r256,898,train/bonafide/iphone15pro/russian-123_03.jpg,4bfc2ae9d5a70f4cdd179c897093bbb445a9f4fe842b6503aad3a696fd8fe83b,russian-123_03,bonafide,0,,iphone15pro,2819,1789,403,256,432,256,14,15,0,0,29,0.389603130240,0,5d323e00974e8cf2aab94d23d44e945d8f125b62a4a5e00c536cf02d122fccc7
project_train,r256,899,train/bonafide/scan/russian-123_03.jpg,fb4022019f5ff9ba746f11b53c3cd918b94460920b3f6c9e7eeb014efb9ed253,russian-123_03,bonafide,0,,scan,1998,1250,409,256,432,256,11,12,0,0,23,0.190400000000,0,5491509d157198b52784cb762cbae64c8861e9ad07dbcd1604856c553058d168
project_train,r256,900,train/attack/digital_1/huawei/russian-140_03.jpg,26a91dc1318b97d898056e25254e0357009395c8a53575acf744a74409932cea,russian-140_03,attack,1,digital_1,huawei,3086,1890,417,256,432,256,7,8,0,0,15,0.997883597884,0,8a382ee3c29bdb4b045877d7e74a2ab3b481634836935a0fc1af7d6bc8d3f53a
project_train,r256,901,train/attack/digital_1/iphone15pro/russian-140_03.jpg,4e5bb7bad47e162395422978f1a0ad86fc44fc45792779f030b68a5d0801e008,russian-140_03,attack,1,digital_1,iphone15pro,2753,1705,413,256,432,256,9,10,0,0,19,0.353665689150,0,1fa8b8df8f32f187f3a329106be817394fb3a1f5d3d7fd6cda25dfb5c41fc612
project_train,r256,902,train/attack/digital_1/scan/russian-140_03.jpg,93b14b7f375ae161b28fb54ae8492bbd9e75b70ddd31c19b7130fa358dfcba8d,russian-140_03,attack,1,digital_1,scan,1996,1250,408,256,432,256,12,12,0,0,24,0.780800000000,0,9bdb2a0b44b4e757e7326ae28f883b2ec635f9e781b73142703eb118acda7e85
project_train,r256,903,train/attack/digital_2/huawei/russian-140_03.jpg,ce8f5b2f145f8989f017228fe212450db0787a80fa7dd5530e4af13813cfb319,russian-140_03,attack,1,digital_2,huawei,3086,1890,417,256,432,256,7,8,0,0,15,0.997883597884,0,aa618142db895a65fb4c0748663b7b80fea8f166f76821c975da109ad87375c8
project_train,r256,904,train/attack/digital_2/iphone15pro/russian-140_03.jpg,3e7a24f10be39e2463d321b978e443254cba33eef0999fcc575dd9793c38d4cf,russian-140_03,attack,1,digital_2,iphone15pro,2753,1705,413,256,432,256,9,10,0,0,19,0.353665689150,0,d37fd99b9008ac27441b5a2222a994201730a6dd78a08a402276d022876aa96f
project_train,r256,905,train/attack/digital_2/scan/russian-140_03.jpg,cb863bb0a247a556ea3fb352a1c002407a794a28ae1fe73406202bc22fbe71ed,russian-140_03,attack,1,digital_2,scan,1996,1250,408,256,432,256,12,12,0,0,24,0.780800000000,0,cfc240de4e70f060b82d5d77f6a003858966f46976de0714d0dd48e8c883882e
project_train,r256,906,train/bonafide/huawei/russian-140_03.jpg,a19eb716ec1bf633687b714d6b7ac4546d57e8781966d2b2a6ae1a861a09a320,russian-140_03,bonafide,0,,huawei,3086,1890,417,256,432,256,7,8,0,0,15,0.997883597884,0,1d9262bfee097ed16e90e009a2bf77c652346fae3aabff7bc91966b339588779
project_train,r256,907,train/bonafide/iphone15pro/russian-140_03.jpg,e66fae0abb046a6eec8011a2d380d0ecfbb78502297d861285205c5e626bc692,russian-140_03,bonafide,0,,iphone15pro,2753,1705,413,256,432,256,9,10,0,0,19,0.353665689150,0,815c4ceb8ee1a022ae51e9130d721895658000613e3f7224a1911f02d625ee23
project_train,r256,908,train/bonafide/scan/russian-140_03.jpg,b02a365a6ce71a0840ace198f1db9c285f48f8376a0b371043c67cae064732e7,russian-140_03,bonafide,0,,scan,1996,1250,408,256,432,256,12,12,0,0,24,0.780800000000,0,0ec2ea95ae437ec6aa4be8437ca1fe8110dd5b265da0394e75e63bd0404fdd7b
project_train,r256,909,train/attack/digital_1/huawei/russian-141_03.jpg,b54ace976bd588ce9ad02a5f0da43402fcbe8317154f9587eb20fc5744df522d,russian-141_03,attack,1,digital_1,huawei,3200,1977,414,256,432,256,9,9,0,0,18,0.365199797673,0,b5182884d3d70f11fe4989891ecb2ec4c47005a8579897352084b6a51ec2c2ff
project_train,r256,910,train/attack/digital_1/iphone15pro/russian-141_03.jpg,87cae302bce8b9452792cb3f04755722e506e35df590ffa912a6f41d15b3566f,russian-141_03,attack,1,digital_1,iphone15pro,2831,1791,404,256,432,256,14,14,0,0,28,0.654383026242,0,1214f11b84a5313bd293bdea48919cedf347bbbcdf9f628c0d578938b7cb90f1
project_train,r256,911,train/attack/digital_1/scan/russian-141_03.jpg,b791ad060bbc42679e8815b53df107dd5dea91a3ec989f360b3ec5f0b09a39f9,russian-141_03,attack,1,digital_1,scan,1993,1247,409,256,432,256,11,12,0,0,23,0.148356054531,0,dd10b06a25adf6cc28ef9afb24c4d743bdd00fa243adb6cdeb5430007406d20b
project_train,r256,912,train/attack/digital_2/huawei/russian-141_03.jpg,f113bf29a448f025c87002b8a17cd03e19d5d78a1587bd0eaffc810e0a52eb02,russian-141_03,attack,1,digital_2,huawei,3200,1977,414,256,432,256,9,9,0,0,18,0.365199797673,0,83e40b0f569374eb53f7388f37040e2daebb3a1878bacef0bcb69219057641b6
project_train,r256,913,train/attack/digital_2/iphone15pro/russian-141_03.jpg,080bcc3a1cb9fd9e480c3e4cc8ad635775f0cbd7e9d82548b12e272ef890f0ef,russian-141_03,attack,1,digital_2,iphone15pro,2831,1791,404,256,432,256,14,14,0,0,28,0.654383026242,0,3d020ae7fe1667a07c81a81ef0e4191a2d7b9f93e7fb0a1ab2f25d75d1761ea8
project_train,r256,914,train/attack/digital_2/scan/russian-141_03.jpg,97a8a15f84a24f9fa95139f1a8c48444b3ae6066b3cfcc905325a4228317b8e4,russian-141_03,attack,1,digital_2,scan,1993,1247,409,256,432,256,11,12,0,0,23,0.148356054531,0,2f74807a017b3e70d75a7387c558d3b636d748f4de43dec78d7997776857e652
project_train,r256,915,train/bonafide/huawei/russian-141_03.jpg,8b0de2cf803c6cc7d4b6f56488e8692dbb41553f9cc587b7efe74e78f22b0368,russian-141_03,bonafide,0,,huawei,3200,1977,414,256,432,256,9,9,0,0,18,0.365199797673,0,2ea4cb44a1ffef740731402efc98dfb0b8587f4d5b5ca590bd321282b0ed934b
project_train,r256,916,train/bonafide/iphone15pro/russian-141_03.jpg,8ab15419d9a9f7a12a043fef6b0b71eb249b82708c615b50e085ef848c785fa8,russian-141_03,bonafide,0,,iphone15pro,2831,1791,404,256,432,256,14,14,0,0,28,0.654383026242,0,187bb7c03af7c4ede1849bf7d4f369503b1938f4291a93cad700095fe6b18811
project_train,r256,917,train/bonafide/scan/russian-141_03.jpg,7f0a088969e74033261dacdac4fc86db73583ca975da48b20e97e0ca9b20640a,russian-141_03,bonafide,0,,scan,1993,1247,409,256,432,256,11,12,0,0,23,0.148356054531,0,5f3156961aa895c392261d7994585b3d72d93db70fe811e87dd723b534283caa
project_train,r256,918,train/attack/digital_1/huawei/russian-NF-1013.jpg,a3659543dc81b17decfb5cf0f4b2c1326f065460e4257baf0d13cb056b6ab2b0,russian-NF-1013,attack,1,digital_1,huawei,3194,1970,415,256,432,256,8,9,0,0,17,0.057868020305,0,ec49a818bf301924018a58c7f56aa7a406d69a1978374bc360078f84438295cf
project_train,r256,919,train/attack/digital_1/iphone15pro/russian-NF-1013.jpg,69ac024493d58759709f35db936192b8234b43007137377077b338e8ce24b17a,russian-NF-1013,attack,1,digital_1,iphone15pro,2803,1785,401,256,432,256,15,16,0,0,31,0.998879551821,0,432d025e255274f7ee4410529733ad561f54b75524aca44af2042908592ae9e5
project_train,r256,920,train/attack/digital_1/scan/russian-NF-1013.jpg,4f451d4c0abc313ec494753f9fa00f80010c2f5e243b38acbe472bfabf823be3,russian-NF-1013,attack,1,digital_1,scan,1993,1248,408,256,432,256,12,12,0,0,24,0.820512820513,0,6bc18969bf0f10c2f02e323071fd2383406951e1a309f963b7e4e3e4ad2418e7
project_train,r256,921,train/attack/digital_2/huawei/russian-NF-1013.jpg,cdff41273562680b0ee8cccacc9995b272db3d19fb217aab32c700ff332db657,russian-NF-1013,attack,1,digital_2,huawei,3194,1970,415,256,432,256,8,9,0,0,17,0.057868020305,0,006a18aa7e2208fe5a68ef9c2e2e5776cd5d9a440b64c94c3a08a162700a3ded
project_train,r256,922,train/attack/digital_2/iphone15pro/russian-NF-1013.jpg,d84f3e57edaa651ec44ba381b208893392ed5e71c4d232bdb18d3614fc88b128,russian-NF-1013,attack,1,digital_2,iphone15pro,2803,1785,401,256,432,256,15,16,0,0,31,0.998879551821,0,3330026cd2f76b39b6b3e6725f1a902218db898af96ac6d85053baf1667c8aff
project_train,r256,923,train/attack/digital_2/scan/russian-NF-1013.jpg,1dbf76f0eb904ea5f6d5f5847c0715b7c9b6d3f98b8b9fafd04e30068fe9df67,russian-NF-1013,attack,1,digital_2,scan,1993,1248,408,256,432,256,12,12,0,0,24,0.820512820513,0,1c680d19e34c5a981f6bafe0df8bc969bada85df5b8963de522592b4036f2767
project_train,r256,924,train/bonafide/huawei/russian-NF-1013.jpg,71ee87d39edb0b0c3d3808cb92007745b636026509290f708fd2ff59a7da3988,russian-NF-1013,bonafide,0,,huawei,3194,1970,415,256,432,256,8,9,0,0,17,0.057868020305,0,4166d1b014af13d8f685967c61b3652947939f212784a139965dd30225fc5fd6
project_train,r256,925,train/bonafide/iphone15pro/russian-NF-1013.jpg,be0a59667dbc70672cc184ce7b50050fe67187fd77fbd956a89ecf698a76a423,russian-NF-1013,bonafide,0,,iphone15pro,2803,1785,401,256,432,256,15,16,0,0,31,0.998879551821,0,ff36cb52342f0fed14e25c32f8a3cdef9942ac057118f1dbbc8dd0ed19697854
project_train,r256,926,train/bonafide/scan/russian-NF-1013.jpg,fe91db2880f78c04bf8cfc48ec58597bdccdac5d6c5633d5984cde15681e3fd0,russian-NF-1013,bonafide,0,,scan,1993,1248,408,256,432,256,12,12,0,0,24,0.820512820513,0,95ace6ad666f630eb748d8403375fc5e3b924fb837431c896902fe9e2a920bd3
project_train,r256,927,train/attack/digital_1/huawei/russian-NF-1028.jpg,43584c27873848fb3fdb8d89a898edc8e6dc5e2474f35c4206bcb9305174101f,russian-NF-1028,attack,1,digital_1,huawei,3226,1993,414,256,432,256,9,9,0,0,18,0.378324134471,0,38dbf987c312d6fa95db0ddfc67585cb0bd8386faccff14d22d9fafd075c8606
project_train,r256,928,train/attack/digital_1/iphone15pro/russian-NF-1028.jpg,902d654e981a93c0e616a19d88b0c67e61933d39cba5e7c44e428f2b03005f1c,russian-NF-1028,attack,1,digital_1,iphone15pro,2820,1798,401,256,432,256,15,16,0,0,31,0.512791991101,0,14c33358311d89bbde445f73bb022b5689f5ef3ba6529fa05c1d5b791635a647
project_train,r256,929,train/attack/digital_1/scan/russian-NF-1028.jpg,68f63046c9f01aa6b2e14956d04b579654f15050aaa854189cebc9ad443a1981,russian-NF-1028,attack,1,digital_1,scan,1995,1251,408,256,432,256,12,12,0,0,24,0.249400479616,0,53a3f94de5378ae672138859cf7f52c7d7d90d200646088d0db332bba2224163
project_train,r256,930,train/attack/digital_2/huawei/russian-NF-1028.jpg,c2716d4849d72a0cf35666491118e1caa608ad12c9e1c1088d400dd479e31b2d,russian-NF-1028,attack,1,digital_2,huawei,3226,1993,414,256,432,256,9,9,0,0,18,0.378324134471,0,62b9bb39ce678c6fb12a274ca105ff18b0a420d88e77754ae2283e81339a6071
project_train,r256,931,train/attack/digital_2/iphone15pro/russian-NF-1028.jpg,cb500fe617c81c18c429e888f3153ef428cd053ad48673683ea034be7e3d7018,russian-NF-1028,attack,1,digital_2,iphone15pro,2820,1798,401,256,432,256,15,16,0,0,31,0.512791991101,0,94859d2bfec8c3dd267ec82b9916d0674a922c6e4e3106fb7d49479dcecd4d20
project_train,r256,932,train/attack/digital_2/scan/russian-NF-1028.jpg,12e1dc9e1d6df7d702f5b2479635fb3a562c9cdb18af98e6a0e4e3e31bf7d6fa,russian-NF-1028,attack,1,digital_2,scan,1995,1251,408,256,432,256,12,12,0,0,24,0.249400479616,0,3bf25061c6a010bfa6f5e6dc0f6fb616acd8104064dd8b564f5caa2f2948ecdd
project_train,r256,933,train/bonafide/huawei/russian-NF-1028.jpg,85fbbaab2d26abd3b610db9f5f1486ccf67b905979f256ff4c7d3cefc4fe686d,russian-NF-1028,bonafide,0,,huawei,3226,1993,414,256,432,256,9,9,0,0,18,0.378324134471,0,b4024654f98bb509abd5148c848ce9ace720933f2ae283de6a4792e84e8f7000
project_train,r256,934,train/bonafide/iphone15pro/russian-NF-1028.jpg,a04b7d30d70a87d1c089d11799b0ff217d169727aa9a28975a8b06ed4954e702,russian-NF-1028,bonafide,0,,iphone15pro,2820,1798,401,256,432,256,15,16,0,0,31,0.512791991101,0,b5d881df9566b935b3f9ce562123ada3f734644ce2d77977324d3d8416ac0567
project_train,r256,935,train/bonafide/scan/russian-NF-1028.jpg,9cf027cbe95f26d689baf7829360cf0112d547b07bcbc91cb30863e240c9df05,russian-NF-1028,bonafide,0,,scan,1995,1251,408,256,432,256,12,12,0,0,24,0.249400479616,0,cbb0b14a9d3f5bf25800e68475724c367774cef3117746450aeb378e8dbd4473
project_train,r256,936,train/attack/digital_1/huawei/russian-NF-1069.jpg,4a4e49acf323688d5c7b7a22b4393ec2535140e228e514a761fe2983be595525,russian-NF-1069,attack,1,digital_1,huawei,3205,1965,417,256,432,256,7,8,0,0,15,0.547073791349,0,0231e1133d87bbb32de34294e2e6596ef84703773af8a94cc7f3759fd155c369
project_train,r256,937,train/attack/digital_1/iphone15pro/russian-NF-1069.jpg,ced21b0ddfec775e795bfc197c6164aa47f0ea43ebd97550adaf65da95a825f5,russian-NF-1069,attack,1,digital_1,iphone15pro,2840,1804,403,256,432,256,14,15,0,0,29,0.015521064302,0,fca497472331444499e4683db9db6c70448dbb4f95a75e4a1c6deded8ed98742
project_train,r256,938,train/attack/digital_1/scan/russian-NF-1069.jpg,0a8114e19544139aa6faacd856b55ea223410813f157656fee681d2c82f03364,russian-NF-1069,attack,1,digital_1,scan,2000,1245,411,256,432,256,10,11,0,0,21,0.244979919679,0,c069de9894755cdbd970d25aabdaf7cc76aa8ea3287480305b26a90e908cb35d
project_train,r256,939,train/attack/digital_2/huawei/russian-NF-1069.jpg,ce203046c95f5a6cac8d03c2c6d5e6233c40693d38f4ff3e82cffa4ac4432873,russian-NF-1069,attack,1,digital_2,huawei,3205,1965,417,256,432,256,7,8,0,0,15,0.547073791349,0,cde9bb82b631dd6747c34995f931465e1d7a965e17fd9e85f2d5510ef64ee806
project_train,r256,940,train/attack/digital_2/iphone15pro/russian-NF-1069.jpg,747aff43ff32c591208b5b6147debf274bef1e46edf3ccca3327f4d87bb94a4e,russian-NF-1069,attack,1,digital_2,iphone15pro,2840,1804,403,256,432,256,14,15,0,0,29,0.015521064302,0,d72178527f4531a0bd32c32524a68097999a8262e8a2520948b4d1be2e2e8899
project_train,r256,941,train/attack/digital_2/scan/russian-NF-1069.jpg,8c03f6b2024d21c8195b02c50ab4b5e98b1ff8eaeebe28f1fdd4aa8324ae3dc6,russian-NF-1069,attack,1,digital_2,scan,2000,1245,411,256,432,256,10,11,0,0,21,0.244979919679,0,4613ce3f6031f13a1dcb291dc6c07312ca569142ae47a4e9d646adb19b58a00b
project_train,r256,942,train/bonafide/huawei/russian-NF-1069.jpg,61bd5eb8dc27662c6252984ddf336dc9773a10963ac0eb38bde8e44c9d0c2e6b,russian-NF-1069,bonafide,0,,huawei,3205,1965,417,256,432,256,7,8,0,0,15,0.547073791349,0,6e5c609666f4afe084052122e3278d3b121e639f8ef8d7d81e551232dbf6b404
project_train,r256,943,train/bonafide/iphone15pro/russian-NF-1069.jpg,43db03de211deb34dee0e69abff0a94318d885c0c0f048b3ba98746421dac2fb,russian-NF-1069,bonafide,0,,iphone15pro,2840,1804,403,256,432,256,14,15,0,0,29,0.015521064302,0,0964f64e8c67520e18ab28bc695036265c05cfb563ab6422a23d7c03740aa7fe
project_train,r256,944,train/bonafide/scan/russian-NF-1069.jpg,5c381aca0caa20f929682dca1f0478e000f3543dc9144e4e8b5d21a6ba33fa1d,russian-NF-1069,bonafide,0,,scan,2000,1245,411,256,432,256,10,11,0,0,21,0.244979919679,0,4e9a4c6867bfbc1b6f47e475d34d585215b35922e0fb94861ebfcb0e228ffb14
project_train,r256,945,train/attack/digital_1/huawei/russian-NF-1080.jpg,1c5c85e96f5dd338848681d67da0c1b97913153f50a4c3e66e81c76563ec7a6c,russian-NF-1080,attack,1,digital_1,huawei,3033,1883,412,256,432,256,10,10,0,0,20,0.346255974509,0,0206b41d221f215f3cfb38554102102cccc0562a26044af955945b58c14ecf9a
project_train,r256,946,train/attack/digital_1/iphone15pro/russian-NF-1080.jpg,298975d2552c66ce11b881c66357c5970c935210ff709a73ab7e6ff9aaa79ae0,russian-NF-1080,attack,1,digital_1,iphone15pro,2632,1620,415,256,432,256,8,9,0,0,17,0.920987654321,0,10b412c8c62d0566def3a1bbeae5b957160b37ab6f6683e85b091aa24982f5dc
project_train,r256,947,train/attack/digital_1/scan/russian-NF-1080.jpg,c31bb107c1d3f9a2e941c18570a98e7c3c345c61f549edc5b98f197fb322ceee,russian-NF-1080,attack,1,digital_1,scan,1998,1247,410,256,432,256,11,11,0,0,22,0.174819566961,0,eb9b85d2057a4bdb75732daa1e8f8dd10fc0c8d97bd649fe149431d65f2744be
project_train,r256,948,train/attack/digital_2/huawei/russian-NF-1080.jpg,eab3264bde5d70b9f148778437d24fec98709189d0af6c141f98f4fd9efc83db,russian-NF-1080,attack,1,digital_2,huawei,3033,1883,412,256,432,256,10,10,0,0,20,0.346255974509,0,9f25376ff31453bb992960f820aa7e3098561aaa3a2f4c14d2fb43bb192b9682
project_train,r256,949,train/attack/digital_2/iphone15pro/russian-NF-1080.jpg,adf0787302309872c7ec2dbaeafae38ae16378ed572a3fd2b940605e46410417,russian-NF-1080,attack,1,digital_2,iphone15pro,2632,1620,415,256,432,256,8,9,0,0,17,0.920987654321,0,c5f5c10315a9426a251e0adea12a3aef9530401e09d19af4b454dd70aebf73e1
project_train,r256,950,train/attack/digital_2/scan/russian-NF-1080.jpg,18b1cfffb9113435cd6999907c62edddae4c86765fd30a4433ca6529e401a8b7,russian-NF-1080,attack,1,digital_2,scan,1998,1247,410,256,432,256,11,11,0,0,22,0.174819566961,0,a9670ac3a90c6df75d7a5e670eac3eeeda2f709f04f9e99a0f7b084e5764bf4a
project_train,r256,951,train/bonafide/huawei/russian-NF-1080.jpg,794898174a1db3ac22adfe92ad9166d2a9f1f3a1d016c48e78705e4cbdb74c73,russian-NF-1080,bonafide,0,,huawei,3033,1883,412,256,432,256,10,10,0,0,20,0.346255974509,0,37b72d9937c1e5c90bd24174b98cc8778c6f167b7a5461c4f5bf1637a5d6e443
project_train,r256,952,train/bonafide/iphone15pro/russian-NF-1080.jpg,133f94092e39b5b05b781ed7aad5e8c2ccbc3680100f80f32a62a6b98af908e4,russian-NF-1080,bonafide,0,,iphone15pro,2632,1620,415,256,432,256,8,9,0,0,17,0.920987654321,0,2fdcc9a3a33dcf519974a3667354ec8c381fbd050855f9e0a9529ef54b500f96
project_train,r256,953,train/bonafide/scan/russian-NF-1080.jpg,db161bda33b06fae54026b6ba5327a14ba19d54f9c35df0f277f8e2f4c016d6b,russian-NF-1080,bonafide,0,,scan,1998,1247,410,256,432,256,11,11,0,0,22,0.174819566961,0,7036e94175d25cb01330cfeab0ec7391927c58b55fc083694aa2cca6a317763e
project_train,r256,954,train/attack/digital_1/huawei/russian-NF-1081.jpg,9e7ba8951d5f9479087d0e82118cc0886f1ec06b1a06ac4e67000f08b6b38b00,russian-NF-1081,attack,1,digital_1,huawei,3205,1975,415,256,432,256,8,9,0,0,17,0.432911392405,0,d6aea24db209632d7e31e9fcdfde44eda2e32e0b4242bd88986696d94cce58b9
project_train,r256,955,train/attack/digital_1/iphone15pro/russian-NF-1081.jpg,fd14f96b5885c858e840f3cf3b70e2857fcf95a98752ef9ce3a8615f1fdb6033,russian-NF-1081,attack,1,digital_1,iphone15pro,2832,1798,403,256,432,256,14,15,0,0,29,0.221357063404,0,3f6f89182e97def216f4394dd70bb7efd34d468f498deafacffee6e5f3ed0df1
project_train,r256,956,train/attack/digital_1/scan/russian-NF-1081.jpg,00a5884168fa2468632b29e4185ad0740201b74c00685b334d09006a6e18e8b4,russian-NF-1081,attack,1,digital_1,scan,1994,1251,408,256,432,256,12,12,0,0,24,0.044764188649,0,7a48704d14f77870d381fdeb7bd073f376a397007b99e49d373a302a89a1db72
project_train,r256,957,train/attack/digital_2/huawei/russian-NF-1081.jpg,7b5114beae87faa8666e2907d810867fc335dfea5084690f50037a08b926c700,russian-NF-1081,attack,1,digital_2,huawei,3205,1975,415,256,432,256,8,9,0,0,17,0.432911392405,0,47e15c733a79f014c0bf2466b1f4cdd99c6d020c8eaddc8ae4699c20947207ca
project_train,r256,958,train/attack/digital_2/iphone15pro/russian-NF-1081.jpg,c572187975c92636bd6bc056cdef6d03b03ffe902af906131f076f838b46e4e4,russian-NF-1081,attack,1,digital_2,iphone15pro,2832,1798,403,256,432,256,14,15,0,0,29,0.221357063404,0,e25becfefae6fc0a5401aafab739c7bedcd6f4627368e13a372d4ae5425079b0
project_train,r256,959,train/attack/digital_2/scan/russian-NF-1081.jpg,253f5b5b71526d2de8518756c9275f91f030b2cb36b957bc031bcb19344f5de8,russian-NF-1081,attack,1,digital_2,scan,1994,1251,408,256,432,256,12,12,0,0,24,0.044764188649,0,ffe31a5237b2dc16dca21b9df320b1dd6266d9531ca55043e0a0cd8c78c53e50
project_train,r256,960,train/bonafide/huawei/russian-NF-1081.jpg,e84b73740a715ce605f4348261cc77ddaf00cf4789140b3ee1dff99f081afa17,russian-NF-1081,bonafide,0,,huawei,3205,1975,415,256,432,256,8,9,0,0,17,0.432911392405,0,bfb0e1a223fc061a5765968b91f44d6540f5b2f18bc9f37a4ae29a75bc508edb
project_train,r256,961,train/bonafide/iphone15pro/russian-NF-1081.jpg,b119b48407d1e29a3554029112f8bb3934669a8514509394221f64ca1d35b501,russian-NF-1081,bonafide,0,,iphone15pro,2832,1798,403,256,432,256,14,15,0,0,29,0.221357063404,0,3c1e21204c08eb7c72c17df11abacbb568421c585e3c5b96ec662f2f5dff3a3f
project_train,r256,962,train/bonafide/scan/russian-NF-1081.jpg,e8972bf55f4aaf625664992d591a2cb188a25dde14b1dbaf663d43ea1d5ae2f1,russian-NF-1081,bonafide,0,,scan,1994,1251,408,256,432,256,12,12,0,0,24,0.044764188649,0,a7fcafc8e50909ae076e09134ba25134d6bab1c10af7f465bda7eb752cb3f69d
project_train,r256,963,train/attack/digital_1/huawei/russian-NM-1027.jpg,eab844ba26246124ad45c66ed7066f7184046ddbd9f8520cdf4f59962727038e,russian-NM-1027,attack,1,digital_1,huawei,3204,1981,414,256,432,256,9,9,0,0,18,0.045431600202,0,8ed6ace91d30bf92a17f00f50bcc09ed8c959fe288c7c0f72b17033c3774f00d
project_train,r256,964,train/attack/digital_1/iphone15pro/russian-NM-1027.jpg,7fc366d782bb64768e9c7532b079006001518e9ccae21efadb79a90e603d414e,russian-NM-1027,attack,1,digital_1,iphone15pro,2829,1791,404,256,432,256,14,14,0,0,28,0.368509212730,0,d3af309f18405fe7db540cda5dae00eab067c77197f127cada373a097ae29358
project_train,r256,965,train/attack/digital_1/scan/russian-NM-1027.jpg,ab02bb10f80bb34ed032b19e6671a2246ab129b5c6e0e681705cd5a469333402,russian-NM-1027,attack,1,digital_1,scan,1995,1252,407,256,432,256,12,13,0,0,25,0.923322683706,0,c63c265947568e5c999fb532f5c66ca9c464769b4bde39cd8d6dfc260c9a70ce
project_train,r256,966,train/attack/digital_2/huawei/russian-NM-1027.jpg,bbf32bd3b81d2c6b401fc113357209a11c3ded969c5dce0863d8460f801dd731,russian-NM-1027,attack,1,digital_2,huawei,3204,1981,414,256,432,256,9,9,0,0,18,0.045431600202,0,d42d8297a2910df3d6370e344cca13f549541d22152fb45b869d40f4559e32b3
project_train,r256,967,train/attack/digital_2/iphone15pro/russian-NM-1027.jpg,12314dfbdba6f7caabefb3ea39eef00fe29c6e99480ee4ca82ceb06e03273411,russian-NM-1027,attack,1,digital_2,iphone15pro,2829,1791,404,256,432,256,14,14,0,0,28,0.368509212730,0,5aab643935a2169debc493d53bd8ab787b6edba2591f31f2f92a79e7c7e8967b
project_train,r256,968,train/attack/digital_2/scan/russian-NM-1027.jpg,dfb83f4aacf9ac492504aae417a4992f790b0dd753bf1734209c795d3afab223,russian-NM-1027,attack,1,digital_2,scan,1995,1252,407,256,432,256,12,13,0,0,25,0.923322683706,0,a1fdd7a055ca9184218e4e4cce773e5d35d0965fc8e5d2ec5cbd9393e8507313
project_train,r256,969,train/bonafide/huawei/russian-NM-1027.jpg,fcd95aa8798997374c314629ab43a63ba4f1d21dac0c223cab5b922e0801c6fc,russian-NM-1027,bonafide,0,,huawei,3204,1981,414,256,432,256,9,9,0,0,18,0.045431600202,0,b1b896f8bc847edc412afc85dc1e79a9ec35605e12546a657b1caebf56d8ddeb
project_train,r256,970,train/bonafide/iphone15pro/russian-NM-1027.jpg,04b1d784d184fa98540d586c5a86cbe78a8f1d61e14e23901f4a4d95b708ac62,russian-NM-1027,bonafide,0,,iphone15pro,2829,1791,404,256,432,256,14,14,0,0,28,0.368509212730,0,75fa8854e0c13046e51e81c945269f200a8eea65f6dabd97676f0581a6e41ca8
