image_path,image_sha256,file_stem,traffic_type,variant,hardware_source,face_db,face_id,gender,project_role
train/attack/digital_1/scan/chinese-NF-1042.jpg,63924a3c24476ddc4a3cb032865921f89067f11d082bd464a7fd5bfa8067f29a,chinese-NF-1042,attack,digital_1,scan,AMFD_Faces_Final,NF-1042,F,project_train
train/attack/digital_2/huawei/chinese-NF-1042.jpg,a1b73c7a5c26ff19ae12da0b6b63efe73fde255cdbb7684e40e556feb2e27762,chinese-NF-1042,attack,digital_2,huawei,AMFD_Faces_Final,NF-1042,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1042.jpg,633cd67dded5449899c70969575494b5acad15557dee03dc55dacb20a0c760ec,chinese-NF-1042,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1042,F,project_train
train/attack/digital_2/scan/chinese-NF-1042.jpg,8372b4097ffd03e6297e3f0859712a177844dd1e40076cdf6b22c732f1d792ed,chinese-NF-1042,attack,digital_2,scan,AMFD_Faces_Final,NF-1042,F,project_train
train/bonafide/huawei/chinese-NF-1042.jpg,5197712aa103317bbf593ce6a541c39de31a32fca1b233e74e78ad8c5d325523,chinese-NF-1042,bonafide,,huawei,AMFD_Faces_Final,NF-1042,F,project_train
train/bonafide/iphone15pro/chinese-NF-1042.jpg,26900079bc33f4cfdb35cf2a8ddb91c58b2d4ff0512b0ecdbe7f72d878d31f26,chinese-NF-1042,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1042,F,project_train
train/bonafide/scan/chinese-NF-1042.jpg,24e3703ca3807f8efd76b3bb4e76d75ae760a3bc5e2f6c6906b86704f9e925ef,chinese-NF-1042,bonafide,,scan,AMFD_Faces_Final,NF-1042,F,project_train
train/attack/digital_1/huawei/chinese-NF-1059.jpg,4726cca8cbf5a6de0543c4833d4968b3d17498312fa71e86cf2a496d59738f42,chinese-NF-1059,attack,digital_1,huawei,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_1/iphone15pro/chinese-NF-1059.jpg,81985ac2c671405206c4f01e23b7f1591034df3d7612fa9b67f7a88a839a667d,chinese-NF-1059,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_1/scan/chinese-NF-1059.jpg,ef8f7bf5e0432462701a6f7736401bfe32531bab8af408bd25ce8c72925ff38c,chinese-NF-1059,attack,digital_1,scan,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_2/huawei/chinese-NF-1059.jpg,e06098a43263dd322cfca085f581e6ee74891ad5cbf617a932063fae6316b33c,chinese-NF-1059,attack,digital_2,huawei,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1059.jpg,83144cfeac4b97352141d6ba946534bbf81498c55e057fbae7ed7d9017aaa010,chinese-NF-1059,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_2/scan/chinese-NF-1059.jpg,d1768ebb7b02e16f015c0285ce8cd96ec5ea07c9108c4d55125b1354998ca168,chinese-NF-1059,attack,digital_2,scan,AMFD_Faces_Final,NF-1059,F,project_train
train/bonafide/huawei/chinese-NF-1059.jpg,86ac878373a0028b2ac4a642a9f4082dbc7f1918ecc230c75f73ded401d35c0a,chinese-NF-1059,bonafide,,huawei,AMFD_Faces_Final,NF-1059,F,project_train
train/bonafide/iphone15pro/chinese-NF-1059.jpg,3abd0a8867a8fa565de178537ce1681ad101beef88f74b5c9787fc6bcea603a3,chinese-NF-1059,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1059,F,project_train
train/bonafide/scan/chinese-NF-1059.jpg,595f33a21b74134fc1ea63b1b0f1b5558e6579eb4c37ed4318eba580104a4adc,chinese-NF-1059,bonafide,,scan,AMFD_Faces_Final,NF-1059,F,project_train
train/attack/digital_1/huawei/chinese-NF-1067.jpg,a3497cd7a54363fb7f1977fdddbce57d40b91cdd1f56c41a39dbf3ae48c1a74c,chinese-NF-1067,attack,digital_1,huawei,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_1/iphone15pro/chinese-NF-1067.jpg,3e58b265f7d28d08d427ca9dfc2d8b86802ea6ddeb0b2edbde8153daf6ac4c50,chinese-NF-1067,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_1/scan/chinese-NF-1067.jpg,e96924deebc257a75fbbc35a63e37aa09d9716c7c57578991a54bca49d90bf72,chinese-NF-1067,attack,digital_1,scan,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_2/huawei/chinese-NF-1067.jpg,c69a4f2d84d27285a0a8922b9f2383c75c4b7e8c350f2d64d42aec5bee85644a,chinese-NF-1067,attack,digital_2,huawei,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1067.jpg,11352d7ebcd36b22745733ef5e4179b7c62722a23fd063cf4bdd2539940207c8,chinese-NF-1067,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_2/scan/chinese-NF-1067.jpg,65db7a636696a137a5379fb0abe11af340107106781b240783de6aed05dc58e1,chinese-NF-1067,attack,digital_2,scan,AMFD_Faces_Final,NF-1067,F,project_train
train/bonafide/huawei/chinese-NF-1067.jpg,5970d93f2847b335be53fd1849fc4abdbb537be1a073f2f52416d4ef236a2e7a,chinese-NF-1067,bonafide,,huawei,AMFD_Faces_Final,NF-1067,F,project_train
train/bonafide/iphone15pro/chinese-NF-1067.jpg,acb4fde58a9be350a5c0f16d0da7cedc98e90f7e1d7b0a3abbbe53452c7d9304,chinese-NF-1067,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1067,F,project_train
train/bonafide/scan/chinese-NF-1067.jpg,a1cb9072b253dbb543db068337089a1ba8cb6d001008c694382c685aafa112d0,chinese-NF-1067,bonafide,,scan,AMFD_Faces_Final,NF-1067,F,project_train
train/attack/digital_1/huawei/chinese-NF-1072.jpg,81885aad8c314c711f1c865962e87efbfa16b3bb5159ac8d6e954fb5be358992,chinese-NF-1072,attack,digital_1,huawei,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_1/iphone15pro/chinese-NF-1072.jpg,236b675e4172b7fde7779d14d053ffc09102efb8109445f3d679d8f18cbd9d42,chinese-NF-1072,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_1/scan/chinese-NF-1072.jpg,664920cae0f70a44cb6184834c1e672955c0c5c559bf11001d38f01217315bc5,chinese-NF-1072,attack,digital_1,scan,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_2/huawei/chinese-NF-1072.jpg,43c6f871b195e6e620c4ba8a0b08fbba0c1ab52895fb7862d98fa0234d8ef138,chinese-NF-1072,attack,digital_2,huawei,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1072.jpg,7807264cc9abad450721c7b699803b586031187a8cfb3b6631300ad5ecd3a0c5,chinese-NF-1072,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_2/scan/chinese-NF-1072.jpg,85da6bc092e299cbf6c3d9f78dfcf728485ca3d055dd929fedca222a61fd8dd5,chinese-NF-1072,attack,digital_2,scan,AMFD_Faces_Final,NF-1072,F,project_train
train/bonafide/huawei/chinese-NF-1072.jpg,a4a548b83fd435d3e4a612ee07350b888fe3ad6999e035fded002c1c7918ca88,chinese-NF-1072,bonafide,,huawei,AMFD_Faces_Final,NF-1072,F,project_train
train/bonafide/iphone15pro/chinese-NF-1072.jpg,9fde1f5c7848cf2f557c86b502f7df60fc94fae389ccf3eb5b06cfcf63a9e090,chinese-NF-1072,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1072,F,project_train
train/bonafide/scan/chinese-NF-1072.jpg,e3a3d9a6cfa2d5ee503bc2be44ad62b6a9aa75a0bcc2eaca28eb8d7cfd8d1b7e,chinese-NF-1072,bonafide,,scan,AMFD_Faces_Final,NF-1072,F,project_train
train/attack/digital_1/huawei/chinese-NF-1088.jpg,9b0a499a6e3deaf0f242a414132617355e2dbbefc5c2959554ed9730a79beafb,chinese-NF-1088,attack,digital_1,huawei,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_1/iphone15pro/chinese-NF-1088.jpg,f4dd53549bd649a7f8ba32c4dcde285050f59dc7510f2fcaa054d9734488d95b,chinese-NF-1088,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_1/scan/chinese-NF-1088.jpg,a61ca49d692787664ad6484941c31945c53f6d10ea66bf2f2f1bfff40af80368,chinese-NF-1088,attack,digital_1,scan,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_2/huawei/chinese-NF-1088.jpg,f38769dba2059f3f3b8f49fb2e025eeef67cb67ecd0ebeddfd8ddc12037ad51a,chinese-NF-1088,attack,digital_2,huawei,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1088.jpg,d6c29789a177e19aa2f5e45427a1df755b2e0dc26d0bad4e1a84698ed9455d7a,chinese-NF-1088,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_2/scan/chinese-NF-1088.jpg,16845d86d8adca31f5b6488d52b0b4f50a1aae07ac99d5c546ab9a9402dac992,chinese-NF-1088,attack,digital_2,scan,AMFD_Faces_Final,NF-1088,F,project_train
train/bonafide/huawei/chinese-NF-1088.jpg,79ae9b6ec5ad9f145dde3e524e7fd732e536bc2ae0e6ac5db247fd595296961f,chinese-NF-1088,bonafide,,huawei,AMFD_Faces_Final,NF-1088,F,project_train
train/bonafide/iphone15pro/chinese-NF-1088.jpg,a43ad79fda9e40b22d0be4d5ce5b3a910c9e8d921e74c7da36557ed49f495754,chinese-NF-1088,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1088,F,project_train
train/bonafide/scan/chinese-NF-1088.jpg,4140aa9501db5710779e6c281cd768f799cf0a4cfed92c66f6127f4ad5781e84,chinese-NF-1088,bonafide,,scan,AMFD_Faces_Final,NF-1088,F,project_train
train/attack/digital_1/huawei/chinese-NF-1101.jpg,a70654100795677fa8cfa3acb492a4226d9670e81a9535323b446e3bd89d3a85,chinese-NF-1101,attack,digital_1,huawei,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_1/iphone15pro/chinese-NF-1101.jpg,3913d701f3965857b2500ba8fcd8db7f6ae8e905d01d58256b5d8f0a95db6e2d,chinese-NF-1101,attack,digital_1,iphone15pro,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_1/scan/chinese-NF-1101.jpg,e947310a88500b1ade158e8d4422cee47d96376da6fd3d334d1591d5a35dc4b5,chinese-NF-1101,attack,digital_1,scan,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_2/huawei/chinese-NF-1101.jpg,708240926f3cfd4565f755232b1b7a2efe2c6909ef3e23e68f403b5c5f7d00cd,chinese-NF-1101,attack,digital_2,huawei,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_2/iphone15pro/chinese-NF-1101.jpg,4b5ff718b430059e575d09674d071db5a4e31d9c4297fb594864aeb570256748,chinese-NF-1101,attack,digital_2,iphone15pro,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_2/scan/chinese-NF-1101.jpg,b89f59e0c5e0baa3bb6f5c95d98a0265b37fa2e7f12a504146f732c22fa885b1,chinese-NF-1101,attack,digital_2,scan,AMFD_Faces_Final,NF-1101,F,project_train
train/bonafide/huawei/chinese-NF-1101.jpg,0a19cd966e3748042a9c2a5ff1107840eea963dcd037c31dfc63546b076a652d,chinese-NF-1101,bonafide,,huawei,AMFD_Faces_Final,NF-1101,F,project_train
train/bonafide/iphone15pro/chinese-NF-1101.jpg,6c14368b43531ce31ef8e7f04722073b0f5b9f1cb8acd990b683ae96a1c0ff5c,chinese-NF-1101,bonafide,,iphone15pro,AMFD_Faces_Final,NF-1101,F,project_train
train/bonafide/scan/chinese-NF-1101.jpg,537933cf3d21ee7344acdac5a61cdd3214bd377e3f5e1381e9512842ad369405,chinese-NF-1101,bonafide,,scan,AMFD_Faces_Final,NF-1101,F,project_train
train/attack/digital_1/huawei/french-022_03.jpg,bbdaa00b7f9130deb66f39e3b94372a94f6e210d26912e2aba55729181af115d,french-022_03,attack,digital_1,huawei,facelab_london,022_03,M,project_train
train/attack/digital_1/iphone15pro/french-022_03.jpg,cb6acb5d34284b84511072f415a3e47e18b511be762b750ca7e4d46686d315ca,french-022_03,attack,digital_1,iphone15pro,facelab_london,022_03,M,project_train
train/attack/digital_1/scan/french-022_03.jpg,8d024046dc80152150573540dc56a9c4cbf4e2285ef5212b8d6ece042816e633,french-022_03,attack,digital_1,scan,facelab_london,022_03,M,project_train
train/attack/digital_2/huawei/french-022_03.jpg,2bd538b283fd0fd4e683a2c601f453e9152b1ad0bc073ac13bc7a9704300778d,french-022_03,attack,digital_2,huawei,facelab_london,022_03,M,project_train
train/attack/digital_2/iphone15pro/french-022_03.jpg,207c3d9e485a3b87c46aaa82164f4f7ccf7b41c7c7051e67df74bba14935d425,french-022_03,attack,digital_2,iphone15pro,facelab_london,022_03,M,project_train
train/attack/digital_2/scan/french-022_03.jpg,99a67a4179ca83ca9830573b3b9e792df8ffcd87ebea31f734cbb2a6adf4e73e,french-022_03,attack,digital_2,scan,facelab_london,022_03,M,project_train
train/bonafide/huawei/french-022_03.jpg,7ac87cf27893f3dbb509fefd45b47f83f536567c551f65fa5fc575df9752360d,french-022_03,bonafide,,huawei,facelab_london,022_03,M,project_train
train/bonafide/iphone15pro/french-022_03.jpg,6a50c3aa905b06a4f13ce2bb85fdd2cae1c84793e72971e446dfc0957e28c8c0,french-022_03,bonafide,,iphone15pro,facelab_london,022_03,M,project_train
train/bonafide/scan/french-022_03.jpg,f0211b4fad45b1bcc2622ececc139c3467fe91f7d2bd96f52dc6ee734896354b,french-022_03,bonafide,,scan,facelab_london,022_03,M,project_train
train/attack/digital_1/huawei/french-033_03.jpg,6841f58bd426e28c70e738ff904f85e023ecf372ac91dd5cb6486ea512e1d7d0,french-033_03,attack,digital_1,huawei,facelab_london,033_03,M,project_train
train/attack/digital_1/iphone15pro/french-033_03.jpg,b91d43f74f77c597fe8a19a27982cd3bc90e78b3ffab008436bc0a48da4248c8,french-033_03,attack,digital_1,iphone15pro,facelab_london,033_03,M,project_train
train/attack/digital_1/scan/french-033_03.jpg,16c2c4937917f923ebf5a198f88807f5b6284912f476824b3217bd4ffe4c7e08,french-033_03,attack,digital_1,scan,facelab_london,033_03,M,project_train
train/attack/digital_2/huawei/french-033_03.jpg,cbfa106ffeeafdc829ba8a48b1a7da5e584cedd952f2140d164c1c24ab28d003,french-033_03,attack,digital_2,huawei,facelab_london,033_03,M,project_train
train/attack/digital_2/iphone15pro/french-033_03.jpg,f00f115adbeefa0163cbb80bc36e434a50f6fd3bc99190fa9dfd23091d2aa008,french-033_03,attack,digital_2,iphone15pro,facelab_london,033_03,M,project_train
train/attack/digital_2/scan/french-033_03.jpg,93d8236b26bfc3aa3f97c917486e6321279bbd637c9917b29dd2f6554876513e,french-033_03,attack,digital_2,scan,facelab_london,033_03,M,project_train
train/bonafide/huawei/french-033_03.jpg,1b7c8bcb40dc3a0d3391082df855915221fed0e7e9a0d42cab00b8a0f22a1eec,french-033_03,bonafide,,huawei,facelab_london,033_03,M,project_train
train/bonafide/iphone15pro/french-033_03.jpg,0eff35b925c9de160ff7c7c22890def943da655116b98750b3f4b77e2236cc89,french-033_03,bonafide,,iphone15pro,facelab_london,033_03,M,project_train
train/bonafide/scan/french-033_03.jpg,154ac0ba110e52b3155f21854068d06aea972b56b1a010bbc7d2a01e44d693a3,french-033_03,bonafide,,scan,facelab_london,033_03,M,project_train
train/attack/digital_1/huawei/french-044_03.jpg,9c605f12581fb513fede4a7eb2ae48eb416a5e72e99ae15d3f47ab202f9b475d,french-044_03,attack,digital_1,huawei,facelab_london,044_03,M,project_train
train/attack/digital_1/iphone15pro/french-044_03.jpg,9be8272bca6d65b7b157be585396fdd72d741827df96e2fe46bc89a74d25b86f,french-044_03,attack,digital_1,iphone15pro,facelab_london,044_03,M,project_train
train/attack/digital_1/scan/french-044_03.jpg,b7d9c497445499914502c8526caf7a7cccd36e234bfbb71bf2e80158473084ec,french-044_03,attack,digital_1,scan,facelab_london,044_03,M,project_train
train/attack/digital_2/huawei/french-044_03.jpg,ce73473b15bc0d7d4313a446cf0636d039fbc06d5a4be1cabcc5ed32a59b8491,french-044_03,attack,digital_2,huawei,facelab_london,044_03,M,project_train
train/attack/digital_2/iphone15pro/french-044_03.jpg,957b50bf4a5604282612d0f604ef780c3b131b67b71ce259ce124a286c377b37,french-044_03,attack,digital_2,iphone15pro,facelab_london,044_03,M,project_train
train/attack/digital_2/scan/french-044_03.jpg,399c84ec2ba8755e4943722b51a7ff5a9c0c3edc39c185552d7c5060ee844da6,french-044_03,attack,digital_2,scan,facelab_london,044_03,M,project_train
train/bonafide/huawei/french-044_03.jpg,801d7be8c7e44fd17f1dffbbbab64f40cf1b368434cecee2aff26e734231a1ac,french-044_03,bonafide,,huawei,facelab_london,044_03,M,project_train
train/bonafide/iphone15pro/french-044_03.jpg,43889c30222028ed18bc29389457a3b70d5edbd64825ad1fdbef4f399a1db465,french-044_03,bonafide,,iphone15pro,facelab_london,044_03,M,project_train
train/bonafide/scan/french-044_03.jpg,f91138f589afce81e2025e55682cc08294681e4978fcea5ae5ce2bc66a6e1a6b,french-044_03,bonafide,,scan,facelab_london,044_03,M,project_train
train/attack/digital_1/huawei/french-068_03.jpg,d6d55b31e12b98aa5e4230aec47da6ca78b2dde33bdc3f43785aa77a49f3ae97,french-068_03,attack,digital_1,huawei,facelab_london,068_03,M,project_train
train/attack/digital_1/iphone15pro/french-068_03.jpg,7b46abe894bb4c7a7995de7b36c36aa4cc3120a847767d01a1392271a447a46b,french-068_03,attack,digital_1,iphone15pro,facelab_london,068_03,M,project_train
train/attack/digital_1/scan/french-068_03.jpg,ccb51c978ec572d47bb7a7b91436cde11cb15f33fa2d40809b45816205f9ae29,french-068_03,attack,digital_1,scan,facelab_london,068_03,M,project_train
train/attack/digital_2/huawei/french-068_03.jpg,f01a7dc238b2460b2734faf22e485127f74390804b48edf028493ff05ba8a88f,french-068_03,attack,digital_2,huawei,facelab_london,068_03,M,project_train
train/attack/digital_2/iphone15pro/french-068_03.jpg,8a8b8532b5eca68c0d33bd7474c29baf60100e748734ba456109f57e139deab8,french-068_03,attack,digital_2,iphone15pro,facelab_london,068_03,M,project_train
train/attack/digital_2/scan/french-068_03.jpg,e0f615c2b8b19ed7baeb3e333e4cc8b2edb3bf552111f975a6d040f2fc7f98d7,french-068_03,attack,digital_2,scan,facelab_london,068_03,M,project_train
train/bonafide/huawei/french-068_03.jpg,10a8e7215d59483d5e1a596621b2b45223f679d634f968e7633364f9badb17d2,french-068_03,bonafide,,huawei,facelab_london,068_03,M,project_train
train/bonafide/iphone15pro/french-068_03.jpg,44396fb8a1318ac305dba61ceac895c46daea0a647bb1193046c8dc41d47b9dd,french-068_03,bonafide,,iphone15pro,facelab_london,068_03,M,project_train
train/bonafide/scan/french-068_03.jpg,e4a7f68add0ac930e6860ffbd76af27e44d2ce600efee3d8f2a2704eb4f7b91e,french-068_03,bonafide,,scan,facelab_london,068_03,M,project_train
train/attack/digital_1/huawei/french-090_03.jpg,eb174f6a2e0f2100e55a73249627144778124ab40534a7b1c06ec60cec8e99cf,french-090_03,attack,digital_1,huawei,facelab_london,090_03,F,project_train
train/attack/digital_1/iphone15pro/french-090_03.jpg,4ffb37ad7a4aab2af35ee90dee747df60dbbe350af4c281e7e3fe92fc72d3947,french-090_03,attack,digital_1,iphone15pro,facelab_london,090_03,F,project_train
train/attack/digital_1/scan/french-090_03.jpg,dbfc1af75ddd8726ac5ab5367f804142cfcb2691489f98b3b979ddc7f6dbfe11,french-090_03,attack,digital_1,scan,facelab_london,090_03,F,project_train
train/attack/digital_2/huawei/french-090_03.jpg,e2e989a0bc12f209d87b1fe31998f0f4ee33a157fb301f2a1742f9175e59e49e,french-090_03,attack,digital_2,huawei,facelab_london,090_03,F,project_train
train/attack/digital_2/iphone15pro/french-090_03.jpg,a029b458c787d86d7997e9af27640ceef42d4e956aba2edccaf905813e562456,french-090_03,attack,digital_2,iphone15pro,facelab_london,090_03,F,project_train
train/attack/digital_2/scan/french-090_03.jpg,00296f5ffc59f5149e9ca6e9fa84daa8e5855fe5b7f678488ac981d4be59c855,french-090_03,attack,digital_2,scan,facelab_london,090_03,F,project_train
train/bonafide/huawei/french-090_03.jpg,c90f9e8a275d98fff87abf86b142413c8526ad9060cb5a847ff8a30511171068,french-090_03,bonafide,,huawei,facelab_london,090_03,F,project_train
train/bonafide/iphone15pro/french-090_03.jpg,c369ffe7125b5e00bb0f52c3653376556b4955103e95c8f3323a6df02175fd18,french-090_03,bonafide,,iphone15pro,facelab_london,090_03,F,project_train
train/bonafide/scan/french-090_03.jpg,b42e435532491b16dbe25c639f2ae145dc7250d3b2a31464664b9758da6e72cb,french-090_03,bonafide,,scan,facelab_london,090_03,F,project_train
train/attack/digital_1/huawei/french-091_03.jpg,2c2ef1c71a864741e2e91a6a165111535b670fe7099c9e4eb1f2c3e4e8468540,french-091_03,attack,digital_1,huawei,facelab_london,091_03,F,project_train
train/attack/digital_1/iphone15pro/french-091_03.jpg,2866f2af73dd82bb1b409179f92dea1f7a9d664268b243f70606ab6d115dceb0,french-091_03,attack,digital_1,iphone15pro,facelab_london,091_03,F,project_train
train/attack/digital_1/scan/french-091_03.jpg,555123b2e7ecd3b1422f0e9be78217521f869967db184396cea160d396fee505,french-091_03,attack,digital_1,scan,facelab_london,091_03,F,project_train
train/attack/digital_2/huawei/french-091_03.jpg,e11a3992a8f947d888c32ab03ae1909c0b895ac4a1348b24f0438a6742ac53bf,french-091_03,attack,digital_2,huawei,facelab_london,091_03,F,project_train
train/attack/digital_2/iphone15pro/french-091_03.jpg,9cd76c3e50f30297b59028129f9359f23646b20d9c0ca7c728a9eecd02daa317,french-091_03,attack,digital_2,iphone15pro,facelab_london,091_03,F,project_train
train/attack/digital_2/scan/french-091_03.jpg,897f1e5386b34fabee56f96fcc78ab4de77d713b333bf5b9a2f6a1e0ed929906,french-091_03,attack,digital_2,scan,facelab_london,091_03,F,project_train
train/bonafide/huawei/french-091_03.jpg,502e022672222d526cdc5436a4e622af6306aaeebb9fba99b44da58905049cf9,french-091_03,bonafide,,huawei,facelab_london,091_03,F,project_train
train/bonafide/iphone15pro/french-091_03.jpg,485cbf4a54b763e5ea96acedfb6a5ad878d7c33383c67b34c90af9647385dec1,french-091_03,bonafide,,iphone15pro,facelab_london,091_03,F,project_train
train/bonafide/scan/french-091_03.jpg,e1213298a4b1ce03054d2bbe4502fc236f966131202369b2edd3c36a1773a4a3,french-091_03,bonafide,,scan,facelab_london,091_03,F,project_train
train/attack/digital_1/huawei/french-097_03.jpg,30d76f2586ed727faa9d0cf83cc6c30d8cbf7fb0a0739f2fae8993f452ad8947,french-097_03,attack,digital_1,huawei,facelab_london,097_03,F,project_train
train/attack/digital_1/iphone15pro/french-097_03.jpg,c36d06c7650c9759b3fb35102ded14cce6cbbc92fdcb4a564988e71c1c313b44,french-097_03,attack,digital_1,iphone15pro,facelab_london,097_03,F,project_train
train/attack/digital_1/scan/french-097_03.jpg,d75f538545a7551f2284861d2752d2e6593bad036054e0be5a4b6fbaf365722f,french-097_03,attack,digital_1,scan,facelab_london,097_03,F,project_train
train/attack/digital_2/huawei/french-097_03.jpg,a77c5be7bd72024bc7fd0151fdd8cd76ee3edabe05adb4fd4e657667d425316e,french-097_03,attack,digital_2,huawei,facelab_london,097_03,F,project_train
train/attack/digital_2/iphone15pro/french-097_03.jpg,248300b6c58af2d5aea2f07ec87375e79e3d9fa496396ba4892c1e9085db39ba,french-097_03,attack,digital_2,iphone15pro,facelab_london,097_03,F,project_train
train/attack/digital_2/scan/french-097_03.jpg,7814a811d90bf7a743e417a76f9df73af5eb1d27a6c42e7dcc48b4991fbd441d,french-097_03,attack,digital_2,scan,facelab_london,097_03,F,project_train
train/bonafide/huawei/french-097_03.jpg,2ca18c254cae997528beb3b4fc7d28ac37dca782084c2a16178478adc477c8d9,french-097_03,bonafide,,huawei,facelab_london,097_03,F,project_train
train/bonafide/iphone15pro/french-097_03.jpg,d7f0f0b50a1318c018214aff043180e02d4b2e90aaed73e9ba1d3b69b4502520,french-097_03,bonafide,,iphone15pro,facelab_london,097_03,F,project_train
train/bonafide/scan/french-097_03.jpg,e66081bb9f0270c9609242f5dd66ba01c2dae107ce24fdb000bd19639c19a808,french-097_03,bonafide,,scan,facelab_london,097_03,F,project_train
train/attack/digital_1/huawei/french-100_03.jpg,a11acaeaf8d1f8ecb2b380bf929be5bc53ae8546899b88eb15a54405d3fda43d,french-100_03,attack,digital_1,huawei,facelab_london,100_03,F,project_train
train/attack/digital_1/iphone15pro/french-100_03.jpg,751a4633ce65d5aa1e57e477f504c952c9a78867af4a399ec0830097d02a5adf,french-100_03,attack,digital_1,iphone15pro,facelab_london,100_03,F,project_train
train/attack/digital_1/scan/french-100_03.jpg,337d2be177e6aa59acbb76a102b529d7d27259401e730a942a8330458f5014f8,french-100_03,attack,digital_1,scan,facelab_london,100_03,F,project_train
train/attack/digital_2/huawei/french-100_03.jpg,6030ce7b501bf84e509fc11089a258714fee7c26e5ec3a1f5f318ef45d4423ff,french-100_03,attack,digital_2,huawei,facelab_london,100_03,F,project_train
train/attack/digital_2/iphone15pro/french-100_03.jpg,698ae1fb2942692834b0d84d07b0a02e90da12a2754521ca452ef21a56789e76,french-100_03,attack,digital_2,iphone15pro,facelab_london,100_03,F,project_train
train/attack/digital_2/scan/french-100_03.jpg,cb0dc05c5ccb45168e9c420626e7e921e4f33efa6bdd2a25da341cd30934fa49,french-100_03,attack,digital_2,scan,facelab_london,100_03,F,project_train
train/bonafide/huawei/french-100_03.jpg,f0a8242e669e16949512abbb3e3c8f652acd85e4c4c00a753e37510bdc877c72,french-100_03,bonafide,,huawei,facelab_london,100_03,F,project_train
train/bonafide/iphone15pro/french-100_03.jpg,8e4b0431c38ad173aeb72d381503233155f5dbef6b60f95e7a9c1d68d45e5a78,french-100_03,bonafide,,iphone15pro,facelab_london,100_03,F,project_train
train/bonafide/scan/french-100_03.jpg,830d42cf1f5488bd811e234690b975f0524429d1ec1c7c5fd861c72138569349,french-100_03,bonafide,,scan,facelab_london,100_03,F,project_train
train/attack/digital_1/huawei/french-118_03.jpg,dff046d17e7c9f2fb0ef323819016ee2f9a3e300e3c0b5c111046b5e500a8871,french-118_03,attack,digital_1,huawei,facelab_london,118_03,F,project_train
train/attack/digital_1/iphone15pro/french-118_03.jpg,4f44ed532ccbfef5f1c434f9bb2dc7dfaefc80ea2778d25386316e6b86002dfb,french-118_03,attack,digital_1,iphone15pro,facelab_london,118_03,F,project_train
train/attack/digital_1/scan/french-118_03.jpg,ae505b528e658c4a4331cc1896a954c7be88869d89518d0d7b47e6421968a33f,french-118_03,attack,digital_1,scan,facelab_london,118_03,F,project_train
train/attack/digital_2/huawei/french-118_03.jpg,ac81287169773689f2d0f1c47816767f9f4b2804fac64f80b7a0ba43cd62bdd8,french-118_03,attack,digital_2,huawei,facelab_london,118_03,F,project_train
train/attack/digital_2/iphone15pro/french-118_03.jpg,7feffab1d5c3cefd8517e544af1008f7dd4e98c8a1ac5e346be81e91d7895aa9,french-118_03,attack,digital_2,iphone15pro,facelab_london,118_03,F,project_train
train/attack/digital_2/scan/french-118_03.jpg,e1c2b08dd1f81285b6610e4e0cfd933a59c1b04ca77998f639ad71f151f37591,french-118_03,attack,digital_2,scan,facelab_london,118_03,F,project_train
